student_id,content_id,activity,score,time_spent,feedback,timestamp,feedback_sentiment,recent_score_delta
6,23,assignment,21.07,318,just right,1744276187,0.04140224641363055,17.612658402922406
70,49,assignment,65.54,430,just right,1744310383,-0.7308579909903716,-15.49387199344796
79,37,assignment,92.69,590,just right,1744241740,0.5501175234014997,16.494641426252066
93,38,assignment,59.97,420,too hard,1744298321,-0.30436861488952527,2.5831171860225908
89,45,assignment,79.9,526,just right,1744273562,-0.9366096375401145,15.15825629866395
83,38,assignment,97.64,252,too easy,1744275332,0.3531230453396961,17.825408668619716
78,13,quiz,86.04,181,too hard,1744268592,0.659754992200509,14.356288098893508
3,15,assignment,55.79,469,too hard,1744243784,0.8362535734136969,-3.884896529852277
50,2,lecture,36.37,374,too easy,1744323369,0.3488106412742391,5.4703677387820875
42,11,assignment,48.25,87,just right,1744255328,-0.6174419657883194,-1.409187238138074
78,16,lecture,84.18,578,too easy,1744303063,0.17956106288010631,-5.342083496547607
54,18,lecture,85.34,499,too easy,1744267380,0.8235239663224185,-9.971602110342968
39,34,assignment,84.59,541,too easy,1744318727,-0.2988798047336765,-2.3396827605201977
85,10,quiz,59.72,535,too hard,1744240912,0.9067014435478822,12.238877010130913
55,13,quiz,47.7,215,just right,1744286979,-0.8046418565504214,13.760907803297385
11,32,lecture,31.13,300,too hard,1744306881,0.45610548781108995,18.320220763511017
74,8,quiz,0.34,513,just right,1744284326,-0.7601776550058661,-8.375333902226396
79,7,lecture,76.45,563,too easy,1744265974,0.5977506058103115,6.015900216160773
30,48,quiz,27.7,437,too hard,1744255623,-0.8046886723084568,7.751157925495956
81,17,quiz,32.97,480,just right,1744253686,-0.3485499198702444,-12.346706638670017
56,41,quiz,84.35,522,just right,1744273055,0.5537234284276089,-5.324723483035445
29,27,quiz,5.23,333,too easy,1744300520,-0.07961345845130574,-6.309725730719219
17,8,assignment,92.76,264,too hard,1744271769,0.765372942028772,19.436399789609894
33,29,assignment,0.14,599,too hard,1744311516,-0.19652427588514843,18.33514252486274
21,37,assignment,93.92,60,too hard,1744318470,0.9899162405771016,12.870715993798385
78,27,lecture,45.48,109,too hard,1744272302,-0.9626504138793603,-1.0865617881764358
10,37,assignment,10.21,473,too hard,1744306161,0.3921244121685752,-9.437127447342185
87,24,assignment,67.42,508,too hard,1744272709,0.8317752557173561,16.638569699486453
39,45,assignment,89.59,246,too hard,1744251450,0.07197294602503712,-9.278255916614743
78,16,quiz,43.81,481,too easy,1744309234,0.977018477455293,0.877720726352905
47,26,quiz,69.14,407,just right,1744255755,0.4160490025418737,-10.197099096937464
86,31,quiz,97.94,166,too easy,1744265576,-0.14094741161983992,18.850315704994685
52,27,quiz,24.07,307,just right,1744260403,0.030754755539280643,-18.329535674918603
41,26,quiz,82.04,23,just right,1744245240,0.7549391233120288,-13.026007270354167
92,43,assignment,29.52,125,just right,1744287003,0.9151669965483078,10.601969569610063
47,15,assignment,42.63,148,too hard,1744296688,0.11177254479430987,-13.942188528709147
73,49,quiz,28.18,84,too hard,1744272619,-0.3856995088271884,19.173981746764746
87,15,quiz,44.6,369,just right,1744274063,-0.5213497967976994,-7.145907407679545
71,23,assignment,0.51,33,just right,1744310822,-0.04590358059905575,16.745846402328937
88,25,assignment,30.34,415,too hard,1744258110,-0.40732286669155204,6.491132049931725
43,44,quiz,44.53,576,too hard,1744321629,-0.1583265525474531,5.364699569958113
37,4,lecture,63.22,335,just right,1744319409,0.6689336101309866,16.61489795464189
73,36,quiz,63.74,343,just right,1744317635,-0.05602482824087396,0.5311732900931041
64,16,assignment,58.38,338,too easy,1744254905,0.28175778011230257,-3.968878764479694
71,47,lecture,29.3,309,too hard,1744322267,-0.8197863228545099,-11.295089783762705
60,40,quiz,94.74,98,too hard,1744278386,0.5242544594032061,-14.218552219582804
87,21,assignment,39.2,24,just right,1744253855,-0.034191514754169816,11.6707525787862
25,40,assignment,21.69,310,too easy,1744282128,-0.27811492406061133,-14.882466987199034
22,43,assignment,55.45,327,too hard,1744310703,0.2219788568544685,-4.239297910287574
43,17,quiz,74.89,187,too easy,1744276183,-0.7960284148518888,-3.631326815217733
71,3,quiz,1.22,471,too easy,1744316268,-0.17200269514567812,6.579975134108764
70,7,lecture,27.63,278,too hard,1744309193,0.6219448620382868,-8.85941971232433
36,12,assignment,82.5,114,just right,1744273448,-0.47587189471761593,13.529157528392076
46,1,assignment,50.7,526,too easy,1744323358,0.8281922721904642,-11.700633913557557
22,43,lecture,40.85,348,just right,1744282158,0.2072871988997973,11.565946197309039
35,37,quiz,93.09,401,too hard,1744318072,0.08156730155924641,13.990366976859015
47,6,assignment,8.95,150,too easy,1744311781,-0.20085799857004227,-12.27277439037858
33,46,lecture,61.56,178,just right,1744245182,0.4839988896177898,12.37663336107402
85,49,assignment,34.22,26,too easy,1744321077,0.12893532100040317,8.54960592813072
75,23,quiz,7.08,553,too easy,1744318904,0.5930845523593096,14.975116205285211
13,25,quiz,21.37,14,too easy,1744310825,-0.33664216359053345,0.39873268750133306
56,25,lecture,62.79,146,too hard,1744257744,0.4040288390138769,-10.645739685149035
67,3,lecture,2.83,171,just right,1744241814,0.8868853462747364,16.481589469157775
13,4,assignment,59.22,472,too easy,1744315615,-0.4401624054588589,11.601744676334373
50,30,quiz,95.69,447,just right,1744246071,0.9620033527259755,-19.160585124060944
57,33,quiz,79.51,391,too hard,1744247792,-0.17894549293056072,17.5765434517793
98,29,lecture,34.56,391,too easy,1744260000,-0.9229353045954796,17.94101034597731
28,4,lecture,13.82,491,too easy,1744252843,-0.28459761533916716,-5.787834768939453
98,14,assignment,46.51,364,too easy,1744290535,-0.7007153587150554,-19.59926970903004
96,21,quiz,39.3,254,just right,1744323036,-0.39142925141599405,2.1014928484022093
87,7,assignment,97.17,485,just right,1744300974,-0.8080607653191685,16.547030923774066
88,21,assignment,98.99,474,too easy,1744322317,-0.6435927889867268,-15.022388656115563
65,7,lecture,41.06,199,just right,1744280374,-0.7466020915144218,3.6203874903088753
24,1,quiz,14.88,503,just right,1744298784,-0.9130474160910858,9.270771208386108
67,34,lecture,91.06,532,too easy,1744268902,-0.4076272544289379,-14.612405579044987
81,23,assignment,79.35,544,too easy,1744306533,0.881920049169314,0.5309363860581442
7,3,assignment,51.13,291,too easy,1744261078,0.8987865429120543,-16.44782904659472
74,18,quiz,36.54,439,too hard,1744265447,0.6932929929539338,2.325046949359823
83,43,quiz,44.82,590,too easy,1744285653,-0.9757189550755354,-2.3153756636367007
24,12,quiz,90.19,262,too easy,1744246661,-0.9437530611641676,-9.412079067825916
9,14,quiz,18.46,572,too easy,1744249241,-0.9792851372583573,14.123221567208688
15,41,lecture,80.68,52,too easy,1744252629,-0.2667198289877113,-4.72842091903242
56,28,lecture,1.82,491,too easy,1744324125,0.9605159229742419,7.9926831255233495
86,42,lecture,92.06,150,too easy,1744256151,0.7936756297162364,11.627306716347519
17,45,lecture,50.03,520,too easy,1744263423,-0.49892987977163195,-12.854883983248651
19,24,assignment,22.67,546,too easy,1744258487,-0.17961026828214832,-15.235459885053956
9,24,lecture,0.29,279,too hard,1744301692,0.6488567281730533,-19.686593075485593
64,3,lecture,55.95,370,just right,1744307320,0.5171670237422141,-7.767684432016054
57,9,quiz,24.45,304,too hard,1744240902,-0.7347639265301436,12.63822729671444
38,24,assignment,63.13,484,too hard,1744267757,-0.7844462509406467,10.910633147440649
83,2,lecture,28.12,481,too easy,1744239193,0.0874410568257542,14.872237643895915
8,40,assignment,8.8,170,too easy,1744302046,-0.7957763630402588,10.424008129865125
6,28,assignment,50.51,54,too easy,1744251335,0.6500373450414387,-19.040337061797523
49,7,assignment,56.45,216,too easy,1744295671,-0.49334682057844015,-4.579294442318101
45,9,assignment,45.26,117,just right,1744259865,-0.6233404828154705,-19.76291092272475
21,45,quiz,45.8,513,just right,1744265589,-0.6286570265313547,-18.55795944648274
93,39,quiz,58.97,451,too hard,1744249144,-0.9095369493976861,-0.8576507820347565
34,39,assignment,52.64,74,just right,1744260061,0.2836696393017819,-5.599778247549644
12,33,assignment,13.26,276,too hard,1744316413,-0.6710079439223595,2.3409403693226984
39,34,assignment,19.71,408,too easy,1744238821,-0.5333240445454912,-17.35356235500128
96,21,quiz,14.18,233,too hard,1744270263,0.5026120729907326,3.5320046055871828
6,29,quiz,69.33,298,too hard,1744247678,-0.8850374891745529,-17.39990524806491
81,27,assignment,52.86,294,just right,1744263039,-0.5945097746562507,-3.052631790308741
32,17,assignment,42.99,195,too hard,1744299633,-0.7013029593901294,-5.905694840017661
60,42,assignment,79.83,235,too easy,1744297605,-0.9903019735808882,-11.04208234957011
8,47,assignment,32.58,209,too easy,1744294041,0.07868429702144031,-7.5211492902644075
38,48,quiz,56.81,513,too easy,1744259398,-0.6199320022130734,-19.97903583718077
93,23,lecture,7.44,20,too easy,1744317564,0.2658130075714029,-7.036258260283631
95,45,lecture,74.44,507,just right,1744317948,0.0035591289274423676,-16.863666310549608
19,21,quiz,69.52,286,too hard,1744314759,0.3357561054997493,16.852086909925646
55,8,quiz,80.24,12,too hard,1744258760,0.9631286785854796,-17.02668479812616
9,9,lecture,88.45,583,too hard,1744278199,-0.5602518987417942,18.124235508626974
52,33,lecture,75.8,14,too hard,1744269361,0.33175428985208155,-0.3429466102614498
28,4,lecture,84.45,530,too easy,1744274828,0.6672217447358193,0.526926211731702
62,18,assignment,34.57,579,just right,1744312290,0.9147724557601662,11.525029547245055
48,32,lecture,34.33,289,too hard,1744320071,0.24466867196328201,7.815188502738092
39,30,lecture,94.43,432,too hard,1744269168,-0.7383319579844909,-10.517555084432168
53,25,assignment,91.46,247,just right,1744269888,-0.8923041881801779,-18.981346038237486
95,33,assignment,54.85,326,too hard,1744247681,-0.44297372215106035,11.137968366186666
63,35,quiz,36.66,136,just right,1744293697,0.8563146048236829,-14.810288031037109
19,42,assignment,86.6,313,too hard,1744304256,0.07386365856762134,3.9347691409414693
33,34,lecture,32.34,187,just right,1744291239,0.15861107726971668,17.70527095751116
64,50,assignment,15.36,499,too hard,1744283974,0.2212050569331594,1.977739595687975
26,2,quiz,63.95,446,too easy,1744270701,-0.33556949958623483,-8.577069656888941
45,13,lecture,4.26,47,too hard,1744287905,-0.6368182276682874,-12.847915107439869
1,41,quiz,37.91,492,too easy,1744257443,0.9084833863254322,-18.92200356527079
75,23,quiz,80.77,324,just right,1744243316,0.5107701460456162,4.929797685477592
66,23,quiz,29.52,493,too easy,1744287198,0.02210024455788462,2.319962760454498
35,31,assignment,93.13,106,too hard,1744303801,-0.2465896607157403,-1.53096338354597
77,2,assignment,95.58,26,too easy,1744259006,-0.03445544851291582,-12.249142837299956
98,2,quiz,81.58,456,too easy,1744316291,-0.9326696069978351,-10.534725334577967
98,5,quiz,98.76,288,too hard,1744315363,-0.505012985869763,18.341160120789276
99,14,quiz,53.08,461,just right,1744263412,-0.4985879884376174,-19.18383646601861
96,23,quiz,56.92,38,too easy,1744276291,-0.10930531995319837,-5.462613401487291
45,35,assignment,83.62,555,too hard,1744282717,-0.5274615808719485,-18.447499800382335
76,46,assignment,49.28,19,too easy,1744268312,-0.629085683831726,-12.337226434141382
33,1,quiz,40.67,110,just right,1744276102,0.5310555148813558,17.325451470432597
82,41,assignment,61.48,96,just right,1744298854,0.787010830977636,-14.017488946695863
69,48,lecture,65.77,479,just right,1744295189,-0.8657200809103593,4.031412338118471
83,49,assignment,75.09,310,too easy,1744281066,-0.5806923659460328,-6.122197046611738
31,40,quiz,66.82,215,too hard,1744297822,0.5473736110789791,5.321924893738299
91,15,assignment,74.57,91,just right,1744266212,0.6316695792716367,14.08571434156567
64,30,lecture,67.46,221,too hard,1744293726,0.0003202041662622168,-8.538223585044818
15,21,lecture,48.04,128,just right,1744291651,0.38976561414389943,-16.855074714621043
46,8,assignment,13.49,145,too easy,1744262850,-0.844799386020106,-11.83280434547128
48,7,lecture,78.54,386,too easy,1744299435,0.6990574589763698,-2.4363914610583457
68,41,lecture,3.08,437,just right,1744244695,0.665457512837816,0.6025544819871627
83,34,assignment,99.25,323,too hard,1744276507,0.3868040941334132,17.675810883119084
85,42,assignment,82.85,413,too hard,1744300378,0.83265394702059,-19.355920866852525
40,37,assignment,67.09,252,just right,1744290087,-0.904731473102363,10.305082924399471
1,48,quiz,96.66,354,too easy,1744241798,-0.5380729909443851,-17.099610566052764
20,32,quiz,61.25,433,too hard,1744259740,-0.27490927788693154,-16.88311578691842
22,33,lecture,5.64,25,too hard,1744280720,-0.682822251834756,6.165291671192236
54,6,lecture,55.94,525,too easy,1744302322,0.6296553226989574,16.357302267040694
77,42,assignment,27.72,275,too hard,1744298202,0.5143864460354699,-8.492146634193984
65,10,lecture,36.95,569,just right,1744302904,0.5465048689286092,-9.227752843382731
15,26,assignment,45.96,29,too easy,1744303680,-0.4174130545836836,4.708472951437578
61,45,quiz,77.46,20,just right,1744267676,0.5253726181377587,11.051233234542622
79,26,assignment,50.29,29,too easy,1744297177,-0.7538852114729304,14.758364788999792
14,19,lecture,47.47,288,just right,1744318215,-0.7863990303745085,-10.011754056600811
69,35,assignment,30.2,342,just right,1744317520,0.16811473369785368,9.607967164043203
49,45,assignment,53.99,556,just right,1744239978,-0.9026626824764004,-7.711516380234698
6,4,assignment,24.84,410,too hard,1744323770,0.8773011872149412,1.7924768116090135
41,25,lecture,26.1,47,too hard,1744283853,-0.34230718892598566,-12.36590114823664
31,8,assignment,75.73,92,just right,1744274474,-0.04593478603623091,-14.159919036677051
90,12,assignment,34.25,41,just right,1744282944,0.6264584723465667,17.412142005353502
64,24,lecture,5.14,63,too easy,1744249696,-0.199894271117937,1.8879700161824466
89,24,quiz,34.37,546,too hard,1744283664,-0.13870934256228962,-19.81641812027779
51,17,quiz,63.86,54,just right,1744259449,-0.304112059604684,11.737461764585117
59,25,lecture,81.4,303,too hard,1744308390,-0.2965531138780535,7.634805281254351
55,33,quiz,96.19,134,too easy,1744285958,-0.06408937232996204,-6.964687816900138
49,27,assignment,74.62,557,just right,1744250979,0.8918571047429156,-1.441428700307064
40,2,lecture,42.89,353,too hard,1744255945,0.87203624117753,-2.0048201074953695
15,9,assignment,29.91,432,too easy,1744319752,0.09032332261779885,-9.009212191659017
70,33,assignment,12.96,176,just right,1744320706,-0.08808040400990258,19.222281603893798
65,19,lecture,62.77,278,too hard,1744285279,0.616322305137206,1.7554033091955468
7,49,assignment,50.99,203,too easy,1744255621,0.36185831387322964,15.891177638106761
62,5,lecture,67.77,133,too easy,1744277485,0.7631268042422819,3.414215426469724
54,47,assignment,23.71,280,too hard,1744288194,0.46122368257735236,7.607324942740227
52,20,quiz,32.36,67,just right,1744309412,0.9046886436613049,-18.818302260916518
51,24,assignment,29.21,68,too hard,1744244229,0.7724914812739261,0.4727419757754916
4,31,assignment,79.77,459,too easy,1744285064,0.7104983563393472,8.851071315529566
1,44,lecture,17.12,226,too easy,1744244901,-0.2169037403659797,-15.125478470478718
66,4,quiz,60.85,590,just right,1744299317,-0.22757532662217095,7.13299850139407
98,32,assignment,5.14,491,too hard,1744297383,0.48240567968441495,-16.62911092266668
35,47,assignment,54.95,253,just right,1744306705,-0.8325019875044433,12.280916712353388
77,35,quiz,6.39,112,just right,1744278825,-0.3555710907378178,19.111353607051
81,14,quiz,17.59,526,too easy,1744321542,0.8644476756811426,5.069384047170111
10,36,quiz,11.3,273,too hard,1744243794,-0.09979754840249222,-16.916884288672364
67,6,quiz,34.67,250,too hard,1744278263,-0.4602035016517223,3.470137979937242
68,17,quiz,34.37,238,too easy,1744266936,-0.047095596365314796,9.634523191903295
89,18,assignment,82.64,461,too easy,1744313644,-0.4228207784703326,17.32383984899102
93,8,quiz,22.57,464,too hard,1744253561,0.5365217842508081,-18.18165232779117
65,12,quiz,8.64,553,just right,1744269751,0.7012101738287726,11.001692352509234
51,17,assignment,60.35,383,just right,1744246033,0.565316494590222,-14.696731723857006
30,31,lecture,68.75,33,too hard,1744247021,-0.701905886488057,11.623455089172428
39,1,assignment,29.48,315,just right,1744305821,-0.3278856686753271,15.5484114349034
10,11,lecture,60.28,383,just right,1744289615,-0.572057960013771,14.449713257320973
93,42,quiz,77.61,196,too easy,1744265421,-0.9144017623868301,6.1149262982956
44,16,lecture,34.76,121,just right,1744287755,0.4783508493511974,0.03062515201241922
32,37,assignment,52.54,502,too easy,1744311180,-0.14328083715419293,14.983468496028834
44,49,lecture,14.66,303,just right,1744248397,-0.4467538227040384,0.7628504101446865
63,28,lecture,2.36,431,too hard,1744240103,-0.38494498361682283,-12.395554880900326
61,9,lecture,98.14,158,too easy,1744258285,-0.7299670725784608,17.713321284169396
65,8,quiz,29.97,160,too hard,1744239418,0.6535212668458201,-5.068373604923465
41,25,assignment,27.89,183,too easy,1744272768,-0.7121510283226213,4.9739611263373895
81,10,lecture,97.32,206,just right,1744288155,-0.32336742520489525,-12.03416768023239
12,40,quiz,72.82,264,too hard,1744261295,-0.9852241313251127,-15.57841456033756
2,3,assignment,58.53,423,too easy,1744240692,-0.1271769395038702,2.0415380087512887
73,23,assignment,69.93,177,too hard,1744317611,-0.29039886047422225,2.1837819933413627
76,23,assignment,70.99,91,too hard,1744251399,0.43820401393970765,-5.210306419952101
60,44,assignment,76.33,79,just right,1744249853,0.4306272634949917,-7.530458694331269
25,4,quiz,6.72,435,too easy,1744313301,-0.9227375361079144,-5.033060498602602
100,50,assignment,41.28,411,just right,1744265223,-0.7682721570241973,11.805823994500066
61,23,lecture,29.51,534,too hard,1744242297,0.809252013269075,-5.690608322990673
99,9,assignment,7.06,221,too easy,1744275318,0.5835966615672528,16.854906946206782
22,4,assignment,41.26,111,too hard,1744301565,-0.22103021552865032,-15.481501288356792
97,34,quiz,61.62,598,too hard,1744289390,-0.6672510325136474,17.263051792236553
56,39,lecture,17.85,347,too easy,1744267077,-0.47843742634896724,7.581920221522104
21,18,lecture,30.5,342,too hard,1744247466,0.31605336697654796,-6.225962980503592
55,34,quiz,63.92,214,too easy,1744261061,0.8909859723428442,-19.725791068946947
40,34,quiz,57.93,496,too easy,1744265832,0.23147616608275556,12.097264880457374
51,42,lecture,86.88,238,too easy,1744245190,-0.9471087963031353,18.773098518863236
22,3,lecture,79.12,198,too hard,1744242151,0.30143625424140086,19.297574436517465
28,19,assignment,96.56,108,just right,1744252907,0.8895032858028966,-3.0637915905260193
4,34,quiz,59.72,420,too hard,1744323423,-0.2827179756933089,-17.179824178521844
26,26,lecture,69.85,469,too hard,1744266866,0.8671113579698326,-7.449848570310266
87,35,lecture,86.05,203,too easy,1744283534,0.3412396504333932,-7.610390799462717
60,41,quiz,84.0,564,just right,1744313230,-0.6203290347243917,-15.90475032226414
23,43,quiz,71.87,29,too easy,1744300406,-0.7093888257879517,0.9886639026629851
41,31,lecture,50.03,320,too hard,1744292309,-0.6474008026174012,4.183139139375136
58,43,quiz,27.32,567,just right,1744282491,0.39844914906168194,9.152763132223836
8,27,lecture,87.72,88,too easy,1744286013,0.17904257257876388,-17.959450217375192
96,3,lecture,77.67,179,too hard,1744258580,-0.08891285800697468,-8.984106808567187
51,37,assignment,83.79,255,too hard,1744311303,-0.47329054323584185,-5.791859909090157
61,12,assignment,14.08,481,just right,1744273118,0.8144624159822635,15.689654386910078
1,47,quiz,31.48,108,too hard,1744247108,-0.5725130095341053,16.055680461544057
30,23,quiz,42.49,331,too hard,1744303117,-0.4327875642880217,-9.601125435217725
92,17,lecture,83.84,150,too hard,1744245122,-0.8901637066928749,-0.5067577041173443
17,16,assignment,89.29,118,too hard,1744258339,-0.4493493922385028,-3.009745476066527
23,17,quiz,28.49,322,just right,1744269710,0.8457953534308085,1.0683030851796786
24,15,lecture,68.64,130,too hard,1744322725,-0.6247919534890003,-8.55540860209938
86,26,assignment,7.78,108,too hard,1744268210,-0.5920742507645695,-1.483134102513386
69,45,lecture,40.96,587,too hard,1744306451,0.19995479291358187,-14.185183630113407
89,2,assignment,48.67,503,just right,1744261501,0.13390698105487253,8.382017973852225
52,17,lecture,76.56,153,just right,1744250686,-0.648082892738469,-5.2103811818454915
71,1,assignment,89.2,119,too easy,1744238539,-0.6914702621413973,1.6966677173436864
58,30,lecture,33.73,493,just right,1744257660,-0.7660460732640417,4.1840487001084234
22,32,lecture,52.77,139,too hard,1744262472,0.7221709630245692,13.461027849111083
59,30,quiz,64.74,409,just right,1744254013,0.30887044200773617,-16.729625265997583
44,42,assignment,32.87,515,just right,1744288601,0.9068913437084662,-0.6903940219144573
37,4,assignment,98.55,219,just right,1744319409,-0.6683329609898159,15.762883212136607
34,42,quiz,87.58,370,too hard,1744250596,-0.07879274823659976,-6.808099620106898
100,44,quiz,29.64,163,too easy,1744287228,0.48609278930410116,-2.2189531155787066
57,32,lecture,50.79,542,too easy,1744319848,-0.5729033575101989,-16.597024332435176
57,35,assignment,23.08,556,too easy,1744295453,0.369353486525299,10.026933862336065
40,1,lecture,51.45,369,too easy,1744243994,-0.05239328648106989,-16.599136948029233
20,19,lecture,68.33,319,just right,1744244323,-0.13834239667005077,5.239122228181806
17,33,lecture,8.55,483,too easy,1744294537,0.28999528907903005,-5.030195732603504
52,19,quiz,87.01,309,just right,1744311338,-0.0646110898946155,-6.473619278753567
4,36,assignment,59.37,350,just right,1744291229,0.6400259984043639,3.420147743203085
63,27,quiz,98.96,13,too easy,1744249833,0.8610427349344294,2.706769428336905
50,13,quiz,2.56,563,too hard,1744274808,0.1777174628879834,-3.7818808669709014
82,27,assignment,83.15,178,too easy,1744268064,-0.3988109977961187,-8.866217286220582
92,46,assignment,79.2,429,too easy,1744312184,0.5544443681393099,0.32675040073648987
50,14,quiz,13.29,289,just right,1744291472,-0.6590205085068646,-9.315896023639167
16,24,quiz,33.53,398,just right,1744244450,-0.8100183434591623,-15.89434686930884
72,35,quiz,88.48,194,too easy,1744279176,0.0374630301077874,11.966097892116487
61,19,assignment,51.85,332,too easy,1744313320,0.2934716674769766,8.092396447965506
44,25,assignment,40.13,20,too hard,1744324199,0.6699959411345902,-16.625961490800982
18,11,lecture,90.55,287,too hard,1744282287,0.9104248103781447,-13.495775850133175
50,9,assignment,9.33,148,too hard,1744312538,0.7466761717219708,-15.993332819941637
93,6,quiz,47.31,95,just right,1744299129,0.977399147092326,11.628409007979702
80,36,assignment,65.24,240,too hard,1744249889,-0.04860000135088094,10.914834524593736
30,37,assignment,60.85,460,just right,1744282890,-0.36692476336424185,-3.6786151956050794
49,29,assignment,26.43,147,just right,1744309098,-0.08058744266077111,12.85603153906932
98,9,quiz,56.33,540,too easy,1744257550,0.2882610004817625,18.95835627216517
94,33,lecture,70.86,347,too hard,1744259606,0.01451321908089831,18.818683290169275
21,23,lecture,58.49,165,too easy,1744259811,0.26823964373036646,19.23429885384774
22,15,quiz,68.45,26,too easy,1744295879,0.7734452483676786,13.855387195631323
47,11,quiz,25.61,270,just right,1744284240,-0.6683762674158178,-11.320481420042796
25,23,lecture,83.28,169,too hard,1744262634,-0.7594719691014213,-17.703278936129713
86,26,quiz,44.97,318,too easy,1744319799,-0.0029623741609818843,12.466395024703345
56,1,assignment,98.72,90,just right,1744276919,0.963536235193456,-7.6582500821496335
64,30,assignment,2.33,222,too easy,1744321978,-0.8819129975963951,-6.489849294618551
28,17,lecture,38.03,436,too hard,1744324560,0.9731146099754646,-17.08017603091482
33,47,assignment,18.05,351,just right,1744289019,0.9354132294095878,8.588453378867676
66,46,lecture,55.56,368,too hard,1744266408,-0.41480097170875396,-2.769704276916425
4,41,quiz,24.32,215,too easy,1744284112,0.7820075926264511,-11.829379831547184
80,23,lecture,73.75,345,just right,1744323837,-0.9844828326291275,6.09843855307674
12,36,lecture,88.19,270,too easy,1744294596,-0.09187770793848782,19.19536247987058
17,41,assignment,21.09,252,too easy,1744264070,-0.1957530175254263,-0.06398754588745703
36,5,lecture,16.07,591,too hard,1744304963,0.8053160135589965,4.254807918047931
16,35,lecture,87.54,404,just right,1744243830,-0.05540764816110877,-13.485705876467176
23,50,lecture,36.13,346,too easy,1744262049,-0.16412249302220716,-13.561708626696145
72,9,quiz,43.46,288,too hard,1744245418,0.2791892207464737,-1.670343243448503
9,4,assignment,22.1,258,too hard,1744285684,-0.24840162288800371,13.790414551897179
78,7,assignment,42.53,39,just right,1744298766,0.07311913553900307,16.366000850034233
55,1,lecture,23.13,140,too easy,1744320144,0.9111331503395348,5.670067287438883
73,16,lecture,66.59,533,just right,1744312881,-0.5947653823831516,-5.579211165829419
64,25,quiz,49.89,469,just right,1744293096,-0.08217440271765941,10.001571850364211
47,6,assignment,78.81,404,too easy,1744312381,-0.9692453313059697,-8.322384002225313
90,38,assignment,31.27,537,just right,1744239474,0.6844741631489426,-11.21787662944179
100,14,lecture,50.56,422,just right,1744277535,-0.8159652777898219,11.817101895835581
67,37,quiz,25.95,126,just right,1744290959,-0.8104753100445372,10.05272038793128
10,11,quiz,93.45,158,too hard,1744267813,0.7656787562378158,15.284215470775905
89,1,lecture,52.19,118,too easy,1744323681,-0.18140794294799067,3.0593564420951616
4,42,lecture,17.35,245,just right,1744243895,0.37459089456861006,15.868583322120998
30,1,lecture,27.28,436,too hard,1744253364,0.7156927404521105,-18.940865434968728
11,36,lecture,8.29,526,too hard,1744246296,-0.25104489094877613,-9.851365959998283
51,8,lecture,2.78,189,just right,1744265005,-0.4769050883942676,12.178181307096963
19,32,quiz,52.59,405,too easy,1744273105,-0.6609640132093169,-3.0536722685471887
13,33,quiz,33.71,10,too hard,1744282352,0.2142388260033583,-10.424437802351774
57,8,lecture,96.38,17,just right,1744257081,-0.495455097366333,11.845562982490865
100,14,lecture,17.13,153,too easy,1744275526,0.26857597164272273,12.890708883763288
3,24,assignment,79.39,284,too easy,1744261134,-0.36571566917690856,-1.749736786168068
78,49,quiz,31.6,296,just right,1744296073,-0.30444642144999823,-1.3362582250377528
